1,0.027862549,0.07926941,9.937225
11,0.047164917,0.069747925,9.918076
22,0.05683899,0.06500244,9.980301
31,0.04234314,0.06500244,9.951584
41,0.027862549,0.06500244,9.922852
51,0.07133484,0.08879089,9.942017
61,0.0664978,0.07450867,9.965942
71,0.05683899,0.07450867,9.937225
81,0.047164917,0.055496216,9.951584
91,0.0664978,0.06500244,9.932434
101,0.04234314,0.069747925,9.937225
111,0.0664978,0.07926941,9.918076
121,0.032684326,0.10305786,9.951584
131,0.023025513,0.036453247,9.956375
142,0.047164917,0.069747925,9.97551
151,0.047164917,0.069747925,9.937225
161,0.05683899,0.069747925,9.922852
171,0.061660767,0.07450867,9.946793
181,0.032684326,0.055496216,9.937225
192,0.032684326,0.069747925,9.927643
201,0.047164917,0.093551636,9.937225
211,0.061660767,0.07926941,9.97551
221,0.032684326,0.07450867,9.946793
231,0.052001953,0.07926941,9.937225
241,0.047164917,0.045959473,9.961151
251,0.061660767,0.069747925,9.937225
262,0.061660767,0.07450867,9.942017
271,0.052001953,0.055496216,9.922852
281,0.076156616,0.069747925,9.937225
291,0.052001953,0.093551636,9.908493
301,0.04234314,0.069747925,9.913284
311,0.032684326,0.06500244,9.951584
321,0.05683899,0.093551636,9.927643
331,0.061660767,0.06500244,9.927643
341,0.047164917,0.08879089,9.961151
351,0.07133484,0.07926941,9.903717
361,0.037521362,0.07926941,9.937225
372,0.037521362,0.07450867,9.942017
381,0.0664978,0.069747925,9.937225
391,0.047164917,0.0602417,9.961151
401,0.052001953,0.0602417,9.8893585
411,0.076156616,0.045959473,9.927643
421,0.047164917,0.050735474,9.937225
431,0.047164917,0.08879089,9.932434
441,0.047164917,0.069747925,9.956375
452,0.018203735,0.055496216,9.937225
461,0.027862549,0.026947021,9.932434
471,0.023025513,0.08403015,9.951584
481,0.037521362,0.10305786,9.951584
492,0.061660767,0.07926941,9.956375
501,0.07133484,0.07450867,9.942017
511,0.037521362,0.06500244,9.937225
522,0.09547424,0.069747925,9.942017
531,0.07133484,0.08879089,9.937225
541,0.052001953,0.069747925,9.922852
551,0.052001953,0.055496216,9.961151
562,0.032684326,0.06500244,9.922852
571,0.032684326,0.07926941,9.913284
581,0.04234314,0.069747925,9.956375
591,0.018203735,0.08879089,9.913284
601,0.037521362,0.08403015,9.932434
612,0.032684326,0.04121399,9.951584
621,0.027862549,0.050735474,9.951584
631,0.032684326,0.09829712,9.927643
642,0.05683899,0.07450867,9.937225
651,0.052001953,0.07926941,9.942017
661,0.037521362,0.069747925,9.922852
671,0.05683899,0.08403015,9.927643
681,0.061660767,0.09829712,9.942017
691,0.018203735,0.0602417,9.922852
702,0.027862549,0.07450867,9.937225
711,0.037521362,0.07450867,9.946793
721,0.052001953,0.06500244,9.927643
731,0.076156616,0.0602417,9.956375
741,0.08099365,0.06500244,9.927643
751,0.05683899,0.069747925,9.961151
761,0.061660767,0.09829712,9.961151
772,0.07133484,0.08403015,9.913284
781,0.05683899,0.07450867,9.956375
791,0.061660767,0.050735474,9.942017
801,0.05683899,0.06500244,9.937225
811,0.027862549,0.04121399,9.970734
821,0.037521362,0.055496216,9.913284
831,0.037521362,0.10305786,9.942017
841,0.032684326,0.055496216,9.951584
851,0.04234314,0.08403015,9.932434
862,0.07133484,0.07926941,9.927643
871,0.04234314,0.07926941,9.918076
881,0.052001953,0.07926941,9.961151
891,0.027862549,0.026947021,9.942017
901,0.04234314,0.07926941,9.913284
911,0.052001953,0.07450867,9.956375
921,0.027862549,0.07926941,9.942017
931,0.061660767,0.08879089,9.903717
941,0.04234314,0.08879089,9.937225
952,0.047164917,0.07450867,9.927643
961,0.027862549,0.069747925,9.932434
971,0.037521362,0.07450867,9.956375
981,0.027862549,0.09829712,9.961151
991,0.061660767,0.07926941,9.956375
1001,0.037521362,0.0602417,9.932434
1011,0.047164917,0.07926941,9.937225
1021,0.08099365,0.04121399,9.970734
1031,0.05683899,0.07450867,9.937225
1041,0.023025513,0.08403015,9.937225
1052,0.037521362,0.08879089,9.951584
1061,0.04234314,0.069747925,9.956375
1071,0.052001953,0.0602417,9.942017
1081,0.0664978,0.07926941,9.913284
1091,0.0664978,0.093551636,9.951584
1101,0.05683899,0.0602417,9.942017
1111,0.052001953,0.055496216,9.927643
1121,0.047164917,0.0602417,9.922852
1132,0.052001953,0.050735474,9.965942
1141,0.04234314,0.1078186,9.942017
1151,0.061660767,0.069747925,9.961151
1161,0.037521362,0.06500244,9.970734
1171,0.047164917,0.055496216,9.922852
1182,0.09547424,0.08879089,9.927643
1191,0.0664978,0.08403015,9.946793
1201,0.061660767,0.08879089,9.927643
1211,0.07133484,0.07926941,9.932434
1221,0.052001953,0.055496216,9.970734
1231,0.05683899,0.050735474,9.97551
1242,0.037521362,0.093551636,9.922852
1251,0.07133484,0.0602417,9.985092
1261,0.05683899,0.045959473,9.918076
1271,0.047164917,0.07450867,9.918076
1281,0.047164917,0.055496216,9.898926
1292,0.04234314,0.055496216,9.946793
1301,0.05683899,0.08879089,9.994659
1311,0.037521362,0.07926941,9.956375
1321,0.04234314,0.0602417,9.951584
1331,0.052001953,0.06500244,9.946793
1342,0.052001953,0.069747925,9.884567
1351,0.052001953,0.08403015,9.898926
1361,0.05683899,0.050735474,9.951584
1371,0.037521362,0.036453247,9.956375
1381,0.05683899,0.055496216,9.956375
1392,0.076156616,0.06500244,9.97551
1401,0.037521362,0.050735474,9.932434
1411,0.018203735,0.09829712,9.922852
1421,0.018203735,0.07450867,9.918076
1432,0.061660767,0.050735474,9.937225
1441,0.076156616,0.07926941,9.918076
1451,0.032684326,0.06500244,9.970734
1462,0.027862549,0.10305786,9.946793
1471,0.07133484,0.069747925,9.922852
1481,0.052001953,0.07450867,9.951584
1491,0.061660767,0.06500244,9.898926
1501,0.037521362,0.08403015,9.918076
1512,0.061660767,0.08879089,9.937225
1521,0.032684326,0.1078186,9.970734
1531,0.04234314,0.069747925,9.961151
1541,0.05683899,0.10305786,9.922852
1552,0.04234314,0.06500244,9.956375
1561,0.05683899,0.07926941,9.918076
1571,0.032684326,0.069747925,9.956375
1581,0.04234314,0.08403015,9.918076
1592,0.037521362,0.07926941,9.927643
1601,0.037521362,0.07450867,9.97551
1611,0.037521362,0.06500244,9.908493
1621,0.061660767,0.069747925,9.903717
1631,0.076156616,0.08403015,9.956375
1641,0.061660767,0.10305786,9.8893585
1652,0.08581543,0.055496216,9.937225
1661,0.027862549,0.0602417,9.97551
1671,0.047164917,0.055496216,9.918076
1681,0.027862549,0.050735474,9.946793
1692,0.032684326,0.07450867,9.942017
1701,0.052001953,0.07926941,9.956375
1711,0.052001953,0.06500244,9.942017
1721,0.037521362,0.0602417,9.918076
1731,0.076156616,0.10305786,9.951584
1741,0.05683899,0.08879089,9.932434
1752,0.0664978,0.050735474,9.937225
1761,0.052001953,0.07926941,9.951584
1771,0.037521362,0.069747925,9.89415
1781,0.05683899,0.07450867,9.956375
1791,0.027862549,0.069747925,9.937225
1802,0.052001953,0.07450867,9.951584
1811,0.061660767,0.08403015,9.918076
1821,0.061660767,0.0602417,9.918076
1831,0.032684326,0.069747925,9.932434
1841,0.07133484,0.08879089,9.970734
1852,0.037521362,0.07926941,9.946793
1861,0.052001953,0.0602417,9.946793
1871,0.037521362,0.08403015,9.961151
1882,0.05683899,0.04121399,9.951584
1892,0.037521362,0.07450867,9.927643
1901,0.027862549,0.1078186,9.937225
1911,0.037521362,0.0602417,9.922852
1922,0.047164917,0.0602417,9.946793
1931,0.04234314,0.050735474,9.927643
1942,0.037521362,0.08879089,9.922852
1951,0.0664978,0.08403015,9.922852
1961,0.047164917,0.036453247,9.932434
1971,0.027862549,0.050735474,9.932434
1981,0.037521362,0.08403015,9.918076
1991,0.04234314,0.08879089,9.942017
2001,0.037521362,0.09829712,9.961151
2012,0.032684326,0.07450867,9.937225
2021,0.052001953,0.08403015,9.937225
2031,0.027862549,0.069747925,9.951584
2041,0.052001953,0.069747925,9.927643
2051,0.037521362,0.0602417,9.956375
2062,0.05683899,0.08403015,9.946793
2071,0.061660767,0.07926941,9.961151
2081,0.052001953,0.050735474,9.951584
2091,0.04234314,0.06500244,9.922852
2101,0.032684326,0.055496216,9.937225
2112,0.05683899,0.07926941,9.951584
2121,0.027862549,0.069747925,9.942017
2131,0.037521362,0.08879089,9.922852
2142,0.047164917,0.04121399,9.946793
2151,0.061660767,0.06500244,9.913284
2161,0.037521362,0.07926941,9.946793
2171,0.07133484,0.11734009,9.927643
2182,0.05683899,0.093551636,9.932434
2191,0.032684326,0.07926941,9.951584
2201,0.05683899,0.026947021,9.922852
2212,0.061660767,0.07450867,9.918076
2221,0.032684326,0.0602417,9.8893585
2231,0.047164917,0.069747925,9.937225
2242,0.037521362,0.069747925,9.942017
2251,0.037521362,0.06500244,9.999451
2261,0.052001953,0.069747925,9.951584
2271,0.05683899,0.1078186,9.961151
2282,0.0664978,0.08403015,9.879791
2291,0.037521362,0.07926941,9.937225
2301,0.07133484,0.055496216,9.97551
2312,0.05683899,0.06500244,9.932434
2321,0.027862549,0.0602417,9.956375
2331,0.023025513,0.07926941,9.956375
2341,0.032684326,0.07450867,9.942017
2351,0.032684326,0.093551636,9.913284
2362,0.052001953,0.050735474,9.918076
2371,0.047164917,0.069747925,9.922852
2381,0.076156616,0.0602417,9.961151
2392,0.061660767,0.093551636,9.980301
2401,0.047164917,0.069747925,9.918076
2411,0.052001953,0.069747925,9.908493
2421,0.052001953,0.055496216,9.903717
2431,0.047164917,0.07926941,9.913284
2441,0.027862549,0.07926941,9.898926
2451,0.052001953,0.069747925,9.956375
2462,0.0664978,0.07926941,9.951584
2471,0.05683899,0.08403015,9.956375
2481,0.07133484,0.08879089,9.913284
2491,0.052001953,0.07926941,9.951584
2501,0.04234314,0.050735474,9.961151
2511,0.061660767,0.050735474,9.951584
2521,0.047164917,0.0602417,9.922852
2532,0.04234314,0.07450867,9.965942
2541,0.05683899,0.055496216,9.927643
2551,0.052001953,0.08879089,9.918076
2561,0.04234314,0.08879089,9.961151
2571,0.052001953,0.08879089,9.946793
2581,0.037521362,0.07450867,9.908493
2591,0.037521362,0.07450867,9.937225
2601,0.032684326,0.07450867,9.961151
2612,0.032684326,0.069747925,9.937225
2621,0.032684326,0.06500244,9.937225
2631,0.05683899,0.06500244,9.965942
2642,0.04234314,0.07926941,9.956375
2651,0.013366699,0.06500244,9.937225
2661,0.05683899,0.055496216,9.956375
2671,0.07133484,0.0602417,9.942017
2681,0.05683899,0.07450867,9.918076
2691,0.052001953,0.07450867,9.918076
2702,0.037521362,0.06500244,9.965942
2711,0.037521362,0.0602417,9.951584
2721,0.04234314,0.0602417,9.937225
2731,0.037521362,0.08879089,9.937225
2741,0.05683899,0.07450867,9.951584
2752,0.047164917,0.0602417,9.937225
2761,0.047164917,0.08879089,9.918076
2771,0.032684326,0.045959473,9.946793
2782,0.052001953,0.07450867,9.942017
2791,0.027862549,0.093551636,9.918076
2801,0.037521362,0.09829712,9.918076
2811,0.047164917,0.050735474,9.946793
2822,0.052001953,0.06500244,9.946793
2831,0.04234314,0.07450867,9.922852
2841,0.061660767,0.069747925,9.951584
2851,0.04234314,0.08403015,9.937225
2862,0.04234314,0.050735474,9.922852
2871,0.04234314,0.0602417,9.927643
2881,0.032684326,0.050735474,9.961151
2891,0.076156616,0.07450867,9.927643
2901,0.032684326,0.04121399,9.946793
2912,0.023025513,0.07450867,9.942017
2921,0.047164917,0.07450867,9.927643
2931,0.04234314,0.069747925,9.932434
2941,0.032684326,0.07926941,9.922852
2951,0.04234314,0.050735474,9.927643
2961,0.04234314,0.07926941,9.946793
2972,0.05683899,0.09829712,9.927643
2981,0.032684326,0.055496216,9.942017
2991,0.037521362,0.08879089,9.946793
3002,0.052001953,0.07926941,9.8701935
3011,0.052001953,0.04121399,9.879791
3022,0.04234314,0.06500244,9.951584
3031,0.061660767,0.069747925,10.009033
3041,0.037521362,0.06500244,9.951584
3051,0.052001953,0.10305786,9.985092
3061,0.0664978,0.0602417,9.841492
3072,0.052001953,0.0602417,10.009033
3081,0.052001953,0.08403015,9.956375
3091,0.04234314,0.055496216,9.8654175
3101,0.05683899,0.055496216,9.985092
3111,0.08099365,0.08403015,9.927643
3122,0.07133484,0.050735474,9.922852
3131,0.052001953,0.069747925,9.932434
3141,0.08099365,0.10305786,9.903717
3152,0.04234314,0.050735474,9.951584
3161,0.04234314,0.055496216,9.937225
3171,0.037521362,0.07450867,9.956375
3182,0.023025513,0.069747925,9.961151
3191,0.027862549,0.06500244,9.903717
3201,0.04234314,0.07926941,9.937225
3211,0.04234314,0.08403015,9.937225
3221,0.047164917,0.07926941,9.922852
3232,0.061660767,0.06500244,9.942017
3241,0.076156616,0.0602417,9.961151
3251,0.037521362,0.07450867,9.927643
3261,0.04234314,0.069747925,9.942017
3271,0.027862549,0.06500244,9.927643
3282,0.05683899,0.0602417,9.946793
3291,0.023025513,0.031692505,9.927643
3301,0.037521362,0.08403015,9.937225
3311,0.047164917,0.07926941,9.956375
3321,0.037521362,0.06500244,9.956375
3331,0.032684326,0.069747925,9.89415
3342,0.018203735,0.06500244,9.932434
3351,0.076156616,0.045959473,9.937225
3361,0.027862549,0.06500244,9.946793
3371,0.05683899,0.093551636,9.965942
3382,0.061660767,0.093551636,9.942017
3391,0.061660767,0.06500244,9.913284
3401,0.052001953,0.055496216,9.942017
3411,0.04234314,0.050735474,9.913284
3421,0.032684326,0.07926941,9.956375
3432,0.052001953,0.08403015,9.942017
3442,0.032684326,0.07926941,9.946793
3451,0.032684326,0.069747925,9.956375
3461,0.027862549,0.07450867,9.918076
3471,0.07133484,0.04121399,9.908493
3482,0.061660767,0.08879089,9.942017
